steps,date,interval
00,2012-11-16,1545,weekdays
3333,2012-11-16,1550,weekdays
2727,2012-11-16,1555,weekdays
6464,2012-11-16,1600,weekdays
4949,2012-11-16,1605,weekdays
444444,2012-11-16,1610,weekdays
121121,2012-11-16,1615,weekdays
00,2012-11-16,1620,weekdays
00,2012-11-16,1625,weekdays
00,2012-11-16,1630,weekdays
77,2012-11-16,1635,weekdays
00,2012-11-16,1640,weekdays
00,2012-11-16,1645,weekdays
00,2012-11-16,1650,weekdays
00,2012-11-16,1655,weekdays
00,2012-11-16,1700,weekdays
8282,2012-11-16,1705,weekdays
00,2012-11-16,1710,weekdays
00,2012-11-16,1715,weekdays
00,2012-11-16,1720,weekdays
00,2012-11-16,1725,weekdays
3838,2012-11-16,1730,weekdays
6868,2012-11-16,1735,weekdays
9191,2012-11-16,1740,weekdays
1717,2012-11-16,1745,weekdays
8383,2012-11-16,1750,weekdays
2525,2012-11-16,1755,weekdays
4848,2012-11-16,1800,weekdays
1818,2012-11-16,1805,weekdays
00,2012-11-16,1810,weekdays
00,2012-11-16,1815,weekdays
1010,2012-11-16,1820,weekdays
1212,2012-11-16,1825,weekdays
4040,2012-11-16,1830,weekdays
4343,2012-11-16,1835,weekdays
88,2012-11-16,1840,weekdays
1717,2012-11-16,1845,weekdays
4545,2012-11-16,1850,weekdays
101101,2012-11-16,1855,weekdays
3939,2012-11-16,1900,weekdays
00,2012-11-16,1905,weekdays
00,2012-11-16,1910,weekdays
5353,2012-11-16,1915,weekdays
2121,2012-11-16,1920,weekdays
1616,2012-11-16,1925,weekdays
4949,2012-11-16,1930,weekdays
00,2012-11-16,1935,weekdays
00,2012-11-16,1940,weekdays
00,2012-11-16,1945,weekdays
00,2012-11-16,1950,weekdays
00,2012-11-16,1955,weekdays
00,2012-11-16,2000,weekdays
00,2012-11-16,2005,weekdays
00,2012-11-16,2010,weekdays
00,2012-11-16,2015,weekdays
00,2012-11-16,2020,weekdays
00,2012-11-16,2025,weekdays
00,2012-11-16,2030,weekdays
00,2012-11-16,2035,weekdays
00,2012-11-16,2040,weekdays
00,2012-11-16,2045,weekdays
00,2012-11-16,2050,weekdays
8585,2012-11-16,2055,weekdays
22,2012-11-16,2100,weekdays
1616,2012-11-16,2105,weekdays
88,2012-11-16,2110,weekdays
00,2012-11-16,2115,weekdays
00,2012-11-16,2120,weekdays
00,2012-11-16,2125,weekdays
00,2012-11-16,2130,weekdays
00,2012-11-16,2135,weekdays
00,2012-11-16,2140,weekdays
00,2012-11-16,2145,weekdays
00,2012-11-16,2150,weekdays
00,2012-11-16,2155,weekdays
00,2012-11-16,2200,weekdays
00,2012-11-16,2205,weekdays
00,2012-11-16,2210,weekdays
00,2012-11-16,2215,weekdays
00,2012-11-16,2220,weekdays
00,2012-11-16,2225,weekdays
00,2012-11-16,2230,weekdays
00,2012-11-16,2235,weekdays
00,2012-11-16,2240,weekdays
00,2012-11-16,2245,weekdays
00,2012-11-16,2250,weekdays
00,2012-11-16,2255,weekdays
00,2012-11-16,2300,weekdays
00,2012-11-16,2305,weekdays
00,2012-11-16,2310,weekdays
00,2012-11-16,2315,weekdays
00,2012-11-16,2320,weekdays
00,2012-11-16,2325,weekdays
00,2012-11-16,2330,weekdays
00,2012-11-16,2335,weekdays
00,2012-11-16,2340,weekdays
00,2012-11-16,2345,weekdays
00,2012-11-16,2350,weekdays
00,2012-11-16,2355,weekdays
00,2012-11-17,0,weekends
00,2012-11-17,5,weekends
00,2012-11-17,10,weekends
00,2012-11-17,15,weekends
00,2012-11-17,20,weekends
00,2012-11-17,25,weekends
00,2012-11-17,30,weekends
00,2012-11-17,35,weekends
00,2012-11-17,40,weekends
00,2012-11-17,45,weekends
00,2012-11-17,50,weekends
00,2012-11-17,55,weekends
00,2012-11-17,100,weekends
00,2012-11-17,105,weekends
00,2012-11-17,110,weekends
00,2012-11-17,115,weekends
00,2012-11-17,120,weekends
00,2012-11-17,125,weekends
00,2012-11-17,130,weekends
00,2012-11-17,135,weekends
00,2012-11-17,140,weekends
00,2012-11-17,145,weekends
00,2012-11-17,150,weekends
00,2012-11-17,155,weekends
00,2012-11-17,200,weekends
00,2012-11-17,205,weekends
00,2012-11-17,210,weekends
00,2012-11-17,215,weekends
00,2012-11-17,220,weekends
00,2012-11-17,225,weekends
00,2012-11-17,230,weekends
00,2012-11-17,235,weekends
00,2012-11-17,240,weekends
00,2012-11-17,245,weekends
00,2012-11-17,250,weekends
00,2012-11-17,255,weekends
00,2012-11-17,300,weekends
00,2012-11-17,305,weekends
00,2012-11-17,310,weekends
00,2012-11-17,315,weekends
00,2012-11-17,320,weekends
00,2012-11-17,325,weekends
00,2012-11-17,330,weekends
00,2012-11-17,335,weekends
00,2012-11-17,340,weekends
00,2012-11-17,345,weekends
00,2012-11-17,350,weekends
00,2012-11-17,355,weekends
00,2012-11-17,400,weekends
00,2012-11-17,405,weekends
00,2012-11-17,410,weekends
00,2012-11-17,415,weekends
00,2012-11-17,420,weekends
00,2012-11-17,425,weekends
00,2012-11-17,430,weekends
00,2012-11-17,435,weekends
00,2012-11-17,440,weekends
00,2012-11-17,445,weekends
00,2012-11-17,450,weekends
00,2012-11-17,455,weekends
00,2012-11-17,500,weekends
00,2012-11-17,505,weekends
00,2012-11-17,510,weekends
00,2012-11-17,515,weekends
00,2012-11-17,520,weekends
00,2012-11-17,525,weekends
00,2012-11-17,530,weekends
00,2012-11-17,535,weekends
00,2012-11-17,540,weekends
00,2012-11-17,545,weekends
00,2012-11-17,550,weekends
00,2012-11-17,555,weekends
00,2012-11-17,600,weekends
00,2012-11-17,605,weekends
00,2012-11-17,610,weekends
00,2012-11-17,615,weekends
00,2012-11-17,620,weekends
00,2012-11-17,625,weekends
00,2012-11-17,630,weekends
00,2012-11-17,635,weekends
00,2012-11-17,640,weekends
00,2012-11-17,645,weekends
00,2012-11-17,650,weekends
00,2012-11-17,655,weekends
00,2012-11-17,700,weekends
00,2012-11-17,705,weekends
00,2012-11-17,710,weekends
00,2012-11-17,715,weekends
00,2012-11-17,720,weekends
00,2012-11-17,725,weekends
00,2012-11-17,730,weekends
00,2012-11-17,735,weekends
00,2012-11-17,740,weekends
00,2012-11-17,745,weekends
00,2012-11-17,750,weekends
00,2012-11-17,755,weekends
00,2012-11-17,800,weekends
00,2012-11-17,805,weekends
00,2012-11-17,810,weekends
00,2012-11-17,815,weekends
00,2012-11-17,820,weekends
00,2012-11-17,825,weekends
00,2012-11-17,830,weekends
00,2012-11-17,835,weekends
00,2012-11-17,840,weekends
00,2012-11-17,845,weekends
00,2012-11-17,850,weekends
00,2012-11-17,855,weekends
2020,2012-11-17,900,weekends
6161,2012-11-17,905,weekends
106106,2012-11-17,910,weekends
171171,2012-11-17,915,weekends
4848,2012-11-17,920,weekends
00,2012-11-17,925,weekends
00,2012-11-17,930,weekends
00,2012-11-17,935,weekends
00,2012-11-17,940,weekends
2020,2012-11-17,945,weekends
00,2012-11-17,950,weekends
00,2012-11-17,955,weekends
00,2012-11-17,1000,weekends
00,2012-11-17,1005,weekends
00,2012-11-17,1010,weekends
00,2012-11-17,1015,weekends
00,2012-11-17,1020,weekends
00,2012-11-17,1025,weekends
00,2012-11-17,1030,weekends
00,2012-11-17,1035,weekends
00,2012-11-17,1040,weekends
00,2012-11-17,1045,weekends
00,2012-11-17,1050,weekends
143143,2012-11-17,1055,weekends
262262,2012-11-17,1100,weekends
103103,2012-11-17,1105,weekends
197197,2012-11-17,1110,weekends
212212,2012-11-17,1115,weekends
2121,2012-11-17,1120,weekends
77,2012-11-17,1125,weekends
9797,2012-11-17,1130,weekends
1010,2012-11-17,1135,weekends
00,2012-11-17,1140,weekends
00,2012-11-17,1145,weekends
00,2012-11-17,1150,weekends
3939,2012-11-17,1155,weekends
00,2012-11-17,1200,weekends
00,2012-11-17,1205,weekends
00,2012-11-17,1210,weekends
00,2012-11-17,1215,weekends
00,2012-11-17,1220,weekends
00,2012-11-17,1225,weekends
00,2012-11-17,1230,weekends
00,2012-11-17,1235,weekends
1515,2012-11-17,1240,weekends
00,2012-11-17,1245,weekends
00,2012-11-17,1250,weekends
00,2012-11-17,1255,weekends
00,2012-11-17,1300,weekends
00,2012-11-17,1305,weekends
00,2012-11-17,1310,weekends
00,2012-11-17,1315,weekends
1414,2012-11-17,1320,weekends
205205,2012-11-17,1325,weekends
322322,2012-11-17,1330,weekends
243243,2012-11-17,1335,weekends
312312,2012-11-17,1340,weekends
277277,2012-11-17,1345,weekends
518518,2012-11-17,1350,weekends
534534,2012-11-17,1355,weekends
549549,2012-11-17,1400,weekends
471471,2012-11-17,1405,weekends
277277,2012-11-17,1410,weekends
00,2012-11-17,1415,weekends
1818,2012-11-17,1420,weekends
00,2012-11-17,1425,weekends
00,2012-11-17,1430,weekends
00,2012-11-17,1435,weekends
6161,2012-11-17,1440,weekends
2323,2012-11-17,1445,weekends
00,2012-11-17,1450,weekends
5353,2012-11-17,1455,weekends
7070,2012-11-17,1500,weekends
00,2012-11-17,1505,weekends
00,2012-11-17,1510,weekends
1111,2012-11-17,1515,weekends
00,2012-11-17,1520,weekends
00,2012-11-17,1525,weekends
00,2012-11-17,1530,weekends
00,2012-11-17,1535,weekends
00,2012-11-17,1540,weekends
00,2012-11-17,1545,weekends
00,2012-11-17,1550,weekends
00,2012-11-17,1555,weekends
00,2012-11-17,1600,weekends
00,2012-11-17,1605,weekends
00,2012-11-17,1610,weekends
1818,2012-11-17,1615,weekends
1616,2012-11-17,1620,weekends
00,2012-11-17,1625,weekends
5252,2012-11-17,1630,weekends
4747,2012-11-17,1635,weekends
427427,2012-11-17,1640,weekends
639639,2012-11-17,1645,weekends
597597,2012-11-17,1650,weekends
368368,2012-11-17,1655,weekends
747747,2012-11-17,1700,weekends
737737,2012-11-17,1705,weekends
753753,2012-11-17,1710,weekends
733733,2012-11-17,1715,weekends
733733,2012-11-17,1720,weekends
721721,2012-11-17,1725,weekends
750750,2012-11-17,1730,weekends
104104,2012-11-17,1735,weekends
3333,2012-11-17,1740,weekends
5757,2012-11-17,1745,weekends
7171,2012-11-17,1750,weekends
1010,2012-11-17,1755,weekends
8989,2012-11-17,1800,weekends
9999,2012-11-17,1805,weekends
2626,2012-11-17,1810,weekends
2525,2012-11-17,1815,weekends
00,2012-11-17,1820,weekends
99,2012-11-17,1825,weekends
5757,2012-11-17,1830,weekends
1616,2012-11-17,1835,weekends
4646,2012-11-17,1840,weekends
5050,2012-11-17,1845,weekends
8989,2012-11-17,1850,weekends
7878,2012-11-17,1855,weekends
00,2012-11-17,1900,weekends
66,2012-11-17,1905,weekends
00,2012-11-17,1910,weekends
99,2012-11-17,1915,weekends
9292,2012-11-17,1920,weekends
4343,2012-11-17,1925,weekends
6060,2012-11-17,1930,weekends
00,2012-11-17,1935,weekends
5555,2012-11-17,1940,weekends
00,2012-11-17,1945,weekends
5555,2012-11-17,1950,weekends
8585,2012-11-17,1955,weekends
00,2012-11-17,2000,weekends
00,2012-11-17,2005,weekends
4242,2012-11-17,2010,weekends
00,2012-11-17,2015,weekends
00,2012-11-17,2020,weekends
00,2012-11-17,2025,weekends
2626,2012-11-17,2030,weekends
00,2012-11-17,2035,weekends
00,2012-11-17,2040,weekends
00,2012-11-17,2045,weekends
6060,2012-11-17,2050,weekends
7474,2012-11-17,2055,weekends
4545,2012-11-17,2100,weekends
00,2012-11-17,2105,weekends
00,2012-11-17,2110,weekends
00,2012-11-17,2115,weekends
00,2012-11-17,2120,weekends
00,2012-11-17,2125,weekends
00,2012-11-17,2130,weekends
00,2012-11-17,2135,weekends
00,2012-11-17,2140,weekends
00,2012-11-17,2145,weekends
00,2012-11-17,2150,weekends
00,2012-11-17,2155,weekends
00,2012-11-17,2200,weekends
00,2012-11-17,2205,weekends
00,2012-11-17,2210,weekends
00,2012-11-17,2215,weekends
00,2012-11-17,2220,weekends
00,2012-11-17,2225,weekends
00,2012-11-17,2230,weekends
00,2012-11-17,2235,weekends
00,2012-11-17,2240,weekends
00,2012-11-17,2245,weekends
00,2012-11-17,2250,weekends
00,2012-11-17,2255,weekends
00,2012-11-17,2300,weekends
00,2012-11-17,2305,weekends
00,2012-11-17,2310,weekends
00,2012-11-17,2315,weekends
00,2012-11-17,2320,weekends
00,2012-11-17,2325,weekends
00,2012-11-17,2330,weekends
00,2012-11-17,2335,weekends
00,2012-11-17,2340,weekends
00,2012-11-17,2345,weekends
00,2012-11-17,2350,weekends
00,2012-11-17,2355,weekends
00,2012-11-18,0,weekends
00,2012-11-18,5,weekends
00,2012-11-18,10,weekends
00,2012-11-18,15,weekends
00,2012-11-18,20,weekends
00,2012-11-18,25,weekends
00,2012-11-18,30,weekends
00,2012-11-18,35,weekends
00,2012-11-18,40,weekends
00,2012-11-18,45,weekends
00,2012-11-18,50,weekends
00,2012-11-18,55,weekends
00,2012-11-18,100,weekends
00,2012-11-18,105,weekends
00,2012-11-18,110,weekends
00,2012-11-18,115,weekends
00,2012-11-18,120,weekends
00,2012-11-18,125,weekends
00,2012-11-18,130,weekends
00,2012-11-18,135,weekends
00,2012-11-18,140,weekends
00,2012-11-18,145,weekends
00,2012-11-18,150,weekends
00,2012-11-18,155,weekends
00,2012-11-18,200,weekends
00,2012-11-18,205,weekends
00,2012-11-18,210,weekends
00,2012-11-18,215,weekends
00,2012-11-18,220,weekends
00,2012-11-18,225,weekends
00,2012-11-18,230,weekends
00,2012-11-18,235,weekends
00,2012-11-18,240,weekends
00,2012-11-18,245,weekends
00,2012-11-18,250,weekends
00,2012-11-18,255,weekends
00,2012-11-18,300,weekends
00,2012-11-18,305,weekends
00,2012-11-18,310,weekends
00,2012-11-18,315,weekends
00,2012-11-18,320,weekends
00,2012-11-18,325,weekends
00,2012-11-18,330,weekends
00,2012-11-18,335,weekends
00,2012-11-18,340,weekends
00,2012-11-18,345,weekends
00,2012-11-18,350,weekends
00,2012-11-18,355,weekends
00,2012-11-18,400,weekends
00,2012-11-18,405,weekends
00,2012-11-18,410,weekends
00,2012-11-18,415,weekends
00,2012-11-18,420,weekends
00,2012-11-18,425,weekends
00,2012-11-18,430,weekends
00,2012-11-18,435,weekends
00,2012-11-18,440,weekends
00,2012-11-18,445,weekends
00,2012-11-18,450,weekends
00,2012-11-18,455,weekends
00,2012-11-18,500,weekends
00,2012-11-18,505,weekends
00,2012-11-18,510,weekends
00,2012-11-18,515,weekends
00,2012-11-18,520,weekends
00,2012-11-18,525,weekends
00,2012-11-18,530,weekends
00,2012-11-18,535,weekends
00,2012-11-18,540,weekends
00,2012-11-18,545,weekends
00,2012-11-18,550,weekends
00,2012-11-18,555,weekends
00,2012-11-18,600,weekends
00,2012-11-18,605,weekends
00,2012-11-18,610,weekends
00,2012-11-18,615,weekends
00,2012-11-18,620,weekends
00,2012-11-18,625,weekends
00,2012-11-18,630,weekends
00,2012-11-18,635,weekends
00,2012-11-18,640,weekends
00,2012-11-18,645,weekends
00,2012-11-18,650,weekends
00,2012-11-18,655,weekends
00,2012-11-18,700,weekends
00,2012-11-18,705,weekends
00,2012-11-18,710,weekends
00,2012-11-18,715,weekends
00,2012-11-18,720,weekends
00,2012-11-18,725,weekends
00,2012-11-18,730,weekends
00,2012-11-18,735,weekends
00,2012-11-18,740,weekends
00,2012-11-18,745,weekends
00,2012-11-18,750,weekends
3535,2012-11-18,755,weekends
8282,2012-11-18,800,weekends
137137,2012-11-18,805,weekends
100100,2012-11-18,810,weekends
00,2012-11-18,815,weekends
159159,2012-11-18,820,weekends
163163,2012-11-18,825,weekends
186186,2012-11-18,830,weekends
153153,2012-11-18,835,weekends
131131,2012-11-18,840,weekends
152152,2012-11-18,845,weekends
113113,2012-11-18,850,weekends
1313,2012-11-18,855,weekends
1111,2012-11-18,900,weekends
9494,2012-11-18,905,weekends
00,2012-11-18,910,weekends
00,2012-11-18,915,weekends
1313,2012-11-18,920,weekends
1616,2012-11-18,925,weekends
00,2012-11-18,930,weekends
4747,2012-11-18,935,weekends
00,2012-11-18,940,weekends
00,2012-11-18,945,weekends
00,2012-11-18,950,weekends
00,2012-11-18,955,weekends
00,2012-11-18,1000,weekends
00,2012-11-18,1005,weekends
00,2012-11-18,1010,weekends
00,2012-11-18,1015,weekends
00,2012-11-18,1020,weekends
00,2012-11-18,1025,weekends
00,2012-11-18,1030,weekends
00,2012-11-18,1035,weekends
00,2012-11-18,1040,weekends
00,2012-11-18,1045,weekends
3535,2012-11-18,1050,weekends
173173,2012-11-18,1055,weekends
3030,2012-11-18,1100,weekends
1010,2012-11-18,1105,weekends
00,2012-11-18,1110,weekends
00,2012-11-18,1115,weekends
00,2012-11-18,1120,weekends
00,2012-11-18,1125,weekends
2929,2012-11-18,1130,weekends
4747,2012-11-18,1135,weekends
00,2012-11-18,1140,weekends
00,2012-11-18,1145,weekends
00,2012-11-18,1150,weekends
2626,2012-11-18,1155,weekends
5151,2012-11-18,1200,weekends
170170,2012-11-18,1205,weekends
00,2012-11-18,1210,weekends
00,2012-11-18,1215,weekends
00,2012-11-18,1220,weekends
00,2012-11-18,1225,weekends
00,2012-11-18,1230,weekends
00,2012-11-18,1235,weekends
00,2012-11-18,1240,weekends
00,2012-11-18,1245,weekends
1919,2012-11-18,1250,weekends
00,2012-11-18,1255,weekends
88,2012-11-18,1300,weekends
207207,2012-11-18,1305,weekends
321321,2012-11-18,1310,weekends
405405,2012-11-18,1315,weekends
335335,2012-11-18,1320,weekends
311311,2012-11-18,1325,weekends
332332,2012-11-18,1330,weekends
99,2012-11-18,1335,weekends
358358,2012-11-18,1340,weekends
5656,2012-11-18,1345,weekends
00,2012-11-18,1350,weekends
9595,2012-11-18,1355,weekends
8989,2012-11-18,1400,weekends
00,2012-11-18,1405,weekends
00,2012-11-18,1410,weekends
6969,2012-11-18,1415,weekends
00,2012-11-18,1420,weekends
00,2012-11-18,1425,weekends
00,2012-11-18,1430,weekends
00,2012-11-18,1435,weekends
3939,2012-11-18,1440,weekends
7272,2012-11-18,1445,weekends
4646,2012-11-18,1450,weekends
44,2012-11-18,1455,weekends
00,2012-11-18,1500,weekends
00,2012-11-18,1505,weekends
3636,2012-11-18,1510,weekends
00,2012-11-18,1515,weekends
00,2012-11-18,1520,weekends
00,2012-11-18,1525,weekends
00,2012-11-18,1530,weekends
143143,2012-11-18,1535,weekends
00,2012-11-18,1540,weekends
335335,2012-11-18,1545,weekends
681681,2012-11-18,1550,weekends
634634,2012-11-18,1555,weekends
411411,2012-11-18,1600,weekends
725725,2012-11-18,1605,weekends
754754,2012-11-18,1610,weekends
770770,2012-11-18,1615,weekends
726726,2012-11-18,1620,weekends
749749,2012-11-18,1625,weekends
746746,2012-11-18,1630,weekends
785785,2012-11-18,1635,weekends
325325,2012-11-18,1640,weekends
6363,2012-11-18,1645,weekends
2222,2012-11-18,1650,weekends
00,2012-11-18,1655,weekends
3939,2012-11-18,1700,weekends
00,2012-11-18,1705,weekends
00,2012-11-18,1710,weekends
00,2012-11-18,1715,weekends
4242,2012-11-18,1720,weekends
8181,2012-11-18,1725,weekends
126126,2012-11-18,1730,weekends
1313,2012-11-18,1735,weekends
88,2012-11-18,1740,weekends
176176,2012-11-18,1745,weekends
167167,2012-11-18,1750,weekends
3232,2012-11-18,1755,weekends
4242,2012-11-18,1800,weekends
176176,2012-11-18,1805,weekends
154154,2012-11-18,1810,weekends
00,2012-11-18,1815,weekends
8080,2012-11-18,1820,weekends
2222,2012-11-18,1825,weekends
00,2012-11-18,1830,weekends
00,2012-11-18,1835,weekends
00,2012-11-18,1840,weekends
00,2012-11-18,1845,weekends
77,2012-11-18,1850,weekends
00,2012-11-18,1855,weekends
2424,2012-11-18,1900,weekends
177177,2012-11-18,1905,weekends
00,2012-11-18,1910,weekends
8484,2012-11-18,1915,weekends
88,2012-11-18,1920,weekends
5050,2012-11-18,1925,weekends
8686,2012-11-18,1930,weekends
4747,2012-11-18,1935,weekends
176176,2012-11-18,1940,weekends
2727,2012-11-18,1945,weekends
88,2012-11-18,1950,weekends
00,2012-11-18,1955,weekends
00,2012-11-18,2000,weekends
6464,2012-11-18,2005,weekends
6464,2012-11-18,2010,weekends
00,2012-11-18,2015,weekends
00,2012-11-18,2020,weekends
00,2012-11-18,2025,weekends
5858,2012-11-18,2030,weekends
8282,2012-11-18,2035,weekends
2727,2012-11-18,2040,weekends
3434,2012-11-18,2045,weekends
00,2012-11-18,2050,weekends
3838,2012-11-18,2055,weekends
00,2012-11-18,2100,weekends
00,2012-11-18,2105,weekends
00,2012-11-18,2110,weekends
00,2012-11-18,2115,weekends
00,2012-11-18,2120,weekends
00,2012-11-18,2125,weekends
00,2012-11-18,2130,weekends
00,2012-11-18,2135,weekends
00,2012-11-18,2140,weekends
00,2012-11-18,2145,weekends
00,2012-11-18,2150,weekends
00,2012-11-18,2155,weekends
00,2012-11-18,2200,weekends
00,2012-11-18,2205,weekends
00,2012-11-18,2210,weekends
00,2012-11-18,2215,weekends
00,2012-11-18,2220,weekends
00,2012-11-18,2225,weekends
00,2012-11-18,2230,weekends
00,2012-11-18,2235,weekends
00,2012-11-18,2240,weekends
00,2012-11-18,2245,weekends
00,2012-11-18,2250,weekends
00,2012-11-18,2255,weekends
3535,2012-11-18,2300,weekends
00,2012-11-18,2305,weekends
00,2012-11-18,2310,weekends
00,2012-11-18,2315,weekends
00,2012-11-18,2320,weekends
00,2012-11-18,2325,weekends
00,2012-11-18,2330,weekends
00,2012-11-18,2335,weekends
00,2012-11-18,2340,weekends
00,2012-11-18,2345,weekends
00,2012-11-18,2350,weekends
00,2012-11-18,2355,weekends
00,2012-11-19,0,weekdays
00,2012-11-19,5,weekdays
00,2012-11-19,10,weekdays
00,2012-11-19,15,weekdays
00,2012-11-19,20,weekdays
00,2012-11-19,25,weekdays
00,2012-11-19,30,weekdays
00,2012-11-19,35,weekdays
00,2012-11-19,40,weekdays
00,2012-11-19,45,weekdays
00,2012-11-19,50,weekdays
00,2012-11-19,55,weekdays
00,2012-11-19,100,weekdays
00,2012-11-19,105,weekdays
00,2012-11-19,110,weekdays
00,2012-11-19,115,weekdays
00,2012-11-19,120,weekdays
00,2012-11-19,125,weekdays
00,2012-11-19,130,weekdays
00,2012-11-19,135,weekdays
00,2012-11-19,140,weekdays
00,2012-11-19,145,weekdays
00,2012-11-19,150,weekdays
00,2012-11-19,155,weekdays
00,2012-11-19,200,weekdays
00,2012-11-19,205,weekdays
00,2012-11-19,210,weekdays
00,2012-11-19,215,weekdays
00,2012-11-19,220,weekdays
00,2012-11-19,225,weekdays
00,2012-11-19,230,weekdays
00,2012-11-19,235,weekdays
00,2012-11-19,240,weekdays
00,2012-11-19,245,weekdays
00,2012-11-19,250,weekdays
00,2012-11-19,255,weekdays
00,2012-11-19,300,weekdays
00,2012-11-19,305,weekdays
00,2012-11-19,310,weekdays
00,2012-11-19,315,weekdays
00,2012-11-19,320,weekdays
00,2012-11-19,325,weekdays
00,2012-11-19,330,weekdays
00,2012-11-19,335,weekdays
00,2012-11-19,340,weekdays
00,2012-11-19,345,weekdays
00,2012-11-19,350,weekdays
00,2012-11-19,355,weekdays
00,2012-11-19,400,weekdays
00,2012-11-19,405,weekdays
00,2012-11-19,410,weekdays
00,2012-11-19,415,weekdays
00,2012-11-19,420,weekdays
00,2012-11-19,425,weekdays
00,2012-11-19,430,weekdays
00,2012-11-19,435,weekdays
00,2012-11-19,440,weekdays
00,2012-11-19,445,weekdays
00,2012-11-19,450,weekdays
00,2012-11-19,455,weekdays
00,2012-11-19,500,weekdays
00,2012-11-19,505,weekdays
00,2012-11-19,510,weekdays
00,2012-11-19,515,weekdays
00,2012-11-19,520,weekdays
00,2012-11-19,525,weekdays
00,2012-11-19,530,weekdays
00,2012-11-19,535,weekdays
00,2012-11-19,540,weekdays
00,2012-11-19,545,weekdays
00,2012-11-19,550,weekdays
00,2012-11-19,555,weekdays
00,2012-11-19,600,weekdays
00,2012-11-19,605,weekdays
00,2012-11-19,610,weekdays
00,2012-11-19,615,weekdays
00,2012-11-19,620,weekdays
3737,2012-11-19,625,weekdays
1616,2012-11-19,630,weekdays
00,2012-11-19,635,weekdays
3636,2012-11-19,640,weekdays
5454,2012-11-19,645,weekdays
333333,2012-11-19,650,weekdays
652652,2012-11-19,655,weekdays
418418,2012-11-19,700,weekdays
718718,2012-11-19,705,weekdays
739739,2012-11-19,710,weekdays
738738,2012-11-19,715,weekdays
789789,2012-11-19,720,weekdays
756756,2012-11-19,725,weekdays
559559,2012-11-19,730,weekdays
99,2012-11-19,735,weekdays
546546,2012-11-19,740,weekdays
416416,2012-11-19,745,weekdays
66,2012-11-19,750,weekdays
2727,2012-11-19,755,weekdays
5555,2012-11-19,800,weekdays
1515,2012-11-19,805,weekdays
6464,2012-11-19,810,weekdays
1313,2012-11-19,815,weekdays
4545,2012-11-19,820,weekdays
00,2012-11-19,825,weekdays
1919,2012-11-19,830,weekdays
4444,2012-11-19,835,weekdays
5656,2012-11-19,840,weekdays
1212,2012-11-19,845,weekdays
00,2012-11-19,850,weekdays
00,2012-11-19,855,weekdays
00,2012-11-19,900,weekdays
00,2012-11-19,905,weekdays
00,2012-11-19,910,weekdays
00,2012-11-19,915,weekdays
2323,2012-11-19,920,weekdays
3939,2012-11-19,925,weekdays
3030,2012-11-19,930,weekdays
00,2012-11-19,935,weekdays
00,2012-11-19,940,weekdays
1717,2012-11-19,945,weekdays
00,2012-11-19,950,weekdays
00,2012-11-19,955,weekdays
00,2012-11-19,1000,weekdays
00,2012-11-19,1005,weekdays
00,2012-11-19,1010,weekdays
00,2012-11-19,1015,weekdays
00,2012-11-19,1020,weekdays
00,2012-11-19,1025,weekdays
00,2012-11-19,1030,weekdays
00,2012-11-19,1035,weekdays
00,2012-11-19,1040,weekdays
99,2012-11-19,1045,weekdays
00,2012-11-19,1050,weekdays
88,2012-11-19,1055,weekdays
00,2012-11-19,1100,weekdays
4747,2012-11-19,1105,weekdays
00,2012-11-19,1110,weekdays
00,2012-11-19,1115,weekdays
00,2012-11-19,1120,weekdays
00,2012-11-19,1125,weekdays
00,2012-11-19,1130,weekdays
00,2012-11-19,1135,weekdays
00,2012-11-19,1140,weekdays
00,2012-11-19,1145,weekdays
1212,2012-11-19,1150,weekdays
3030,2012-11-19,1155,weekdays
00,2012-11-19,1200,weekdays
1414,2012-11-19,1205,weekdays
2121,2012-11-19,1210,weekdays
00,2012-11-19,1215,weekdays
00,2012-11-19,1220,weekdays
00,2012-11-19,1225,weekdays
77,2012-11-19,1230,weekdays
1010,2012-11-19,1235,weekdays
00,2012-11-19,1240,weekdays
00,2012-11-19,1245,weekdays
00,2012-11-19,1250,weekdays
00,2012-11-19,1255,weekdays
00,2012-11-19,1300,weekdays
2020,2012-11-19,1305,weekdays
00,2012-11-19,1310,weekdays
00,2012-11-19,1315,weekdays
00,2012-11-19,1320,weekdays
00,2012-11-19,1325,weekdays
00,2012-11-19,1330,weekdays
00,2012-11-19,1335,weekdays
00,2012-11-19,1340,weekdays
88,2012-11-19,1345,weekdays
00,2012-11-19,1350,weekdays
00,2012-11-19,1355,weekdays
00,2012-11-19,1400,weekdays
00,2012-11-19,1405,weekdays
00,2012-11-19,1410,weekdays
00,2012-11-19,1415,weekdays
00,2012-11-19,1420,weekdays
00,2012-11-19,1425,weekdays
00,2012-11-19,1430,weekdays
00,2012-11-19,1435,weekdays
4141,2012-11-19,1440,weekdays
00,2012-11-19,1445,weekdays
1919,2012-11-19,1450,weekdays
00,2012-11-19,1455,weekdays
00,2012-11-19,1500,weekdays
00,2012-11-19,1505,weekdays
7171,2012-11-19,1510,weekdays
4242,2012-11-19,1515,weekdays
99,2012-11-19,1520,weekdays
139139,2012-11-19,1525,weekdays
2828,2012-11-19,1530,weekdays
99,2012-11-19,1535,weekdays
00,2012-11-19,1540,weekdays
